Date,aapl,acn,adi,ame,amp,amzn,aph,avgo,brk-b,cost,dov,googl,hd,intu,itw,jpm,lly,ma,mco,meta,msft,nvda,orcl,payx,ph,spgi,trow,tsla,tsm,txn,unh,v,wmt,xom
2020-12-18,0.1709787968546152,0.2667465939652175,0.0,0.0,0.0,0.07106537758372725,0.0,-0.4072912687435746,0.1643287921324372,-0.4008120106533169,0.0,0.09519024615486464,-0.4658035311847925,0.0,0.0,0.1371689474955201,0.0,0.0,0.0,0.2852022036910057,0.23709309417754407,0.0341512670740485,0.0,0.0,0.0,0.0,0.0,0.12789409460706844,0.0,0.0,0.0,0.0,0.26890244988414147,-0.41542142173275354
2020-12-21,-0.2814574920572341,0.0,0.0,0.0,0.0,-0.020950619917776844,0.0,0.2136239022947847,0.0,0.0,0.0,0.16790492800064383,0.2231756286695599,0.1756318252533674,0.0,0.21468296502716833,0.253836762253195,0.0,0.0,-0.11466330178081988,-0.05322834381368011,0.2849500200944022,0.2060268864035606,0.0,0.0,0.0,0.0,0.028249771008267983,0.0,0.0,0.4373568776994944,0.0,0.1679097691550851,0.0
2020-12-22,0.1362286133898629,0.0,0.0,0.0,0.0,0.2140211160760373,0.0,0.0,0.2069684723392129,0.0,0.0,0.06112930459901693,0.4676625711843371,0.0,0.0,0.0660298541886732,0.2009493982419371,0.0,0.0,-0.08952061180025335,0.2618865274591371,-0.13177314111962915,0.0,0.0,0.0,0.0,0.0,0.27137928380630905,0.4204396440647542,0.0,0.0,0.0,0.07672494151629505,0.09040891099721195
2020-12-23,0.006217254325747472,0.0,0.0,0.0,0.0,0.2752398484013974,0.0,0.0,0.0,0.215182261634618,0.0,0.15847423393279314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3759442936629057,0.2272659537589384,0.09650517855770885,0.2212922631762922,0.3040903514018282,0.0,0.0,0.0,0.09879132905625737,0.0,0.0,0.0,0.0,-0.13396167580836585,0.0
2020-12-24,0.29458023682236667,0.0,0.0,0.0,0.0,0.0816956632460157,0.0,0.0,0.0,0.0,0.0,-0.05088290677716333,0.0,0.2297275066375732,0.0,0.0,0.0,0.0,0.0,0.0,0.09766101815427342,0.3222475092547635,0.1985776558518409,0.04189654358973108,0.0,0.0,0.0,0.08907139172661116,0.0,0.0,0.0,0.0,0.2551092153415084,0.0
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.14072699667885902,0.0,0.0,0.0,0.0,0.0,0.4284580398350954,0.2490472252480685,0.0,0.0,0.0,0.4673054102808237,0.0,0.0,0.0052614694461226574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-28,-0.01245402454709014,0.0,0.0,0.0,0.0,0.3070929738227278,0.0,0.2947597353719174,0.0,0.0,0.0,-0.1179065067321062,0.0,0.0,0.0,0.2434376792050898,0.2078162066638469,0.4223974123597145,0.0,0.0,0.18323586569167677,0.17086834476018944,0.0,0.0,0.0,0.0,0.0,0.18179502703249453,0.0,0.0,0.0,0.3755685759708285,0.4653243146836757,0.0
2020-12-29,0.2461669807555154,0.0,0.0,0.0,0.0,0.23551217688558002,0.0,0.0,0.0,0.0,0.0,0.2198909930884838,-0.4211989210918546,0.0,0.0,0.37005401101584234,0.467665883898735,0.0,0.0,-0.4577150338329375,0.35135730328038334,0.2644179691871007,0.0,0.0,0.0,0.0,0.0,0.15623147652484473,0.0,0.0,0.0,0.0,0.2355901353061199,0.2998236157931387
2020-12-30,-0.22411996877441806,0.0,0.0,0.0,0.0,0.2561735407050167,0.0,0.0,0.0,0.0,0.0,0.2290585046634078,0.0,0.0,0.0,0.0,0.1267058759927749,0.0,0.0,0.0,0.1808404551818967,0.24751380141824486,0.0,0.0,0.0,0.0,0.0,0.2830455171028998,0.0,0.0,0.0,0.0,0.2239540214650333,0.0
2020-12-31,0.12221209841913408,0.0,0.0,0.0,0.0,0.20362142037600278,0.0,0.0,0.2153103537857532,0.0,0.0,0.1175000652205199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2685548085408906,0.3140639698132872,0.1804070979356765,0.2037652257829904,0.0,0.0,0.0,0.0,0.19675867093194804,0.3380733460187912,0.0,0.0,0.0,0.2289756241254508,-0.4782508777454495
2021-01-01,0.330391747970134,0.0,0.0,0.0,0.0,0.19962437223643062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3267352700233459,0.0,0.0,0.0,-0.3436989093199372,0.12856009693350642,0.2970206432975828,0.0,0.0,0.0,0.0,0.0,0.2165203380708893,0.0,0.0,0.0,0.0,0.2156964549794793,-0.4166018463671207
2021-01-04,0.010047364234924305,0.0,0.0,0.0,0.0,0.2425637636100873,0.0,0.0,0.0,0.0,0.0,0.07414591962005944,0.0,0.0,0.0,0.0,0.0,0.2338342145085334,0.2044959705322981,-0.0774660584051162,0.18314999900758266,0.34353692512959244,0.0,0.0,0.0,0.0,0.0,0.1488747603659119,0.0,0.0,0.0,0.0,0.0,0.2296705564484
2021-01-05,0.09506289279088376,0.0,0.0,0.0,0.0,0.14798502928111704,0.0,0.26847025509923694,0.2570224456489086,0.0,0.0,0.0308027185499668,0.0,0.0,0.0,0.3615455384676655,0.0,0.0,0.2180782387964427,-0.056351292505860295,0.18269900241866707,0.32966349916532633,0.0,0.0,0.0,0.0,0.3913748409599066,0.14753855493686652,0.0,0.0,0.0,0.0,-0.1759738780558109,0.0
2021-01-06,0.3324473610813064,0.0,0.0,0.0,0.0,0.2229902026709169,0.0,0.0,0.2094608914107084,0.0,0.0,0.017411294144888734,0.1921510994434356,0.0,0.0,0.4174049559980631,0.4690548358485102,0.32295158067718144,0.0,-0.0570138229802251,0.22174401674419641,0.14694929604884238,0.0,0.0,0.0,0.0,-0.1981412505730986,0.10112183317542074,0.0,0.0,0.2557043833037217,0.0,0.0,0.3126202005737771
2021-01-07,0.26895007002167404,0.0,0.0,0.0,0.0,0.25150634393212384,0.0,0.0,-0.0518256366252899,0.4634632176719605,0.0,0.2132958367466926,0.0,0.0,0.0,0.3060935102868825,0.2643371746875346,-0.2159136386588215,0.0,-0.24472036649240178,0.16021272105475262,0.08864182885736224,0.0,0.0,0.0,0.0,0.0,0.30131111439938346,0.0,0.0,0.3984103421680629,0.0,0.3042122273333371,-0.10122712682932615
2021-01-08,0.11150992112234233,0.0,0.0,0.0,0.0,0.17542591232340782,0.0,0.0,0.0,0.0,0.0,-0.10377467835322021,0.0,0.0,0.0,-0.2917475517839193,0.4053169989027083,0.0,0.0,-0.025739676208997295,0.26656655717641115,0.0,0.2512866448611021,0.2209778947755694,0.0,0.4156522734090686,0.0,0.10044714945058027,-0.006475220341235405,0.0,0.29156294739805166,0.0,0.2622138780541718,-0.09749013865366576
2021-01-11,0.16583326618419958,0.22359579107724126,0.0,0.0,0.0,0.2502549979020841,0.0,0.0,0.1977112352848053,0.0,0.0,0.1752595443278551,0.0,0.0,0.0,-0.021726121877630566,0.4147327478416264,0.1338547110557556,0.0,-0.048223978194541176,0.33412666254444046,0.2784946316853166,0.0,0.0,0.0,0.0,0.0,0.0748060332282501,0.0721065044403076,0.0,0.0,0.0,0.2162614524364471,0.3342548023288448
2021-01-12,0.29933587792329486,0.0,0.0,0.0,0.0,-0.0022253037352736086,0.0,0.3165189761668444,0.0,0.0,0.0,0.15879636605580646,0.4685982035472989,0.0,0.0,0.20840878902624047,0.16763341231271625,0.199558169953525,0.0,-0.196252274280414,0.0625233304997285,0.24808420012705024,0.0,0.0,0.0,0.0,0.0,0.3094575892130915,0.4593631859868765,0.0,0.0,0.0,0.08307933288936813,0.21067831137528023
2021-01-13,0.2844301253453725,0.0,0.0,0.0,0.0,0.03247446298599246,0.0,0.0,0.0,0.0,0.0,0.10479946968456107,0.2017335973680019,0.0,-0.24168901303783055,0.1108789745718241,0.0,0.34381014898729817,0.0,0.015502283763554356,0.27120792178437114,0.25801523402333254,0.0,0.0,0.0,0.0,0.4480481222271919,0.20814463492715726,0.0,0.0,0.1980120515450835,-0.30221307189203794,0.1694733209908008,0.41143866466979184
2021-01-14,0.19573919549584384,0.0,0.0,0.0,0.0,0.19110656029258208,0.0,0.0,0.0,0.0,0.0,-0.10251876465044915,0.0,0.0,0.1762085605412721,0.0,0.4049717316403985,-0.2189088040962815,0.0,-0.20058618921786547,0.1318531865874926,0.22960367924533784,0.0,0.0,0.0,0.0,0.1756492896005511,0.2028875768184662,0.336672993004322,0.0,0.0,0.2033250479027629,0.2831228029215708,0.1865907192230224
2021-01-15,0.169676649980247,0.0,0.0,0.0,0.0,0.2715528843148301,0.0,0.2569213890470564,0.0,0.0,0.0,0.17678481095160045,0.2383587567135691,0.0,0.0,0.18538850599692924,0.23081851974129675,0.0,0.0,0.20006476379930974,0.11824559149598435,0.27723659037146714,0.0,0.0,0.0,0.0,0.0,0.1874799370144804,-0.4429175235331059,0.0,0.20820368528366084,0.1804984420537948,0.18302838241681454,0.13546140718584257
2021-01-18,0.0,0.0,0.0,0.0,0.0,0.4657372833229601,0.0,0.0,0.0,0.0,0.0,0.2229198237881064,0.0,0.0,0.0,0.0,0.4384829605929553,0.0,0.0,-0.3896938374266028,0.0,0.1325446408241987,0.0,0.0,0.0,0.0,0.0,0.055824822047725334,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19,0.15627233467530455,0.0,0.0,0.0,0.0,0.1765467171790078,0.0,0.0,0.0,0.0,0.0,0.18344871730854115,0.2093090719543397,0.0,0.21856348731865483,-0.2218176913447678,0.3754675813950598,0.0,0.0,-0.08081859545782209,0.29521413796049145,0.21488080046450095,0.0,0.0,0.0,0.0,0.0,0.22400113404146393,0.0,0.0,0.0,0.1343516012653708,0.27588432609502755,-0.343417720682919
2021-01-20,0.0,0.0,0.0,0.0,0.0,0.10294875650433821,0.0,0.0,0.0,0.2168415044434368,0.0,0.23591654098127035,0.0,0.0,-0.2508884171023965,0.3976447004824877,0.4002860795939341,0.0,0.0,0.07495957345568706,0.3087840452417731,0.0,0.0,0.0,0.0,0.0,0.0,0.2647329484324225,0.29163195686414833,0.0,0.26904688702364055,0.0,0.2710271984711289,0.1944656116887927
2021-01-21,0.2839170037768781,0.0,0.0,0.0,0.0,0.22796830014170458,0.0,0.2249790383502841,0.0,0.0,0.0,0.2697527062147856,0.0,0.0,0.0,0.0,0.45156274819746606,0.2094733908772468,0.0,0.14227861720137297,0.1938269881159067,0.2326377535704523,0.0900009768549353,0.0,0.0,0.0,0.0,0.2251508626409552,0.4473102768883109,0.0,0.1842580612748861,0.0,0.2776513493309418,0.0
2021-01-22,0.30669258598238225,0.0,0.0,0.0,0.0,0.1952079939190298,0.0,0.0,0.0,0.1872438330203295,0.0,-0.2070367802865803,-0.4691055911593139,0.0,0.0,0.4490634981542826,0.28794828709214926,0.0,0.0,-0.16094618845731018,0.2163795473442102,0.28950892513617876,0.0,0.0,0.0,0.0,0.0,0.1786674504064851,0.21927071306854484,0.0,0.0,0.2933054347522557,0.2289861082099378,-0.18411281481385228
2021-01-25,0.28183648078702384,0.0,0.0,0.0,0.0,0.07878569358816515,0.1989310696721077,0.0,0.198198727145791,0.2097028825432062,0.0,0.03546374794095757,0.0,0.0,0.0,0.4544900057837367,0.33877796512097114,0.0,0.4283491203561425,0.11552102209534493,0.07907715249298647,-0.2159562215209007,0.1921544846147299,0.2280954645480961,0.0,0.0,0.0,0.19713179499588226,0.15384137816727164,0.0,0.0,0.0,0.21346524404361844,0.016715268914898218
2021-01-26,0.11542559199035166,0.0,0.0,0.0,0.0,0.26616097199730576,0.0,0.2144958072341978,-0.4552889701910317,0.0,0.0,0.3106808226555586,0.35766124431975177,0.0,0.0,0.2147330811247229,0.3636537958867848,0.3059223710093647,0.0,0.2632851429865695,0.2657955290335748,0.19539148816838856,0.0,0.0,0.1883480038493871,0.0,0.0,0.20470936908386647,0.23556841616518795,0.1839911565184593,0.0,0.0,-0.07076569898054005,0.0
2021-01-27,0.253270194446668,0.0,0.0,0.0,0.1689185671508312,0.15881249259691685,0.3122768580447882,0.0,0.0,0.0,0.0,0.35349897434934974,0.0,0.0,0.0,0.12966457181610164,0.3049959025811404,-0.453528272267431,0.0,-0.02772038862109184,0.13496247995644806,0.2307488746009767,0.0,0.0,0.0,0.2638232968747616,0.0,0.22224684572734293,0.4748361401259899,0.1905547488480806,0.0,0.2061026833020151,0.1342827159911394,-0.2327327642822638
2021-01-28,0.20520242796176008,0.0,0.0,0.0,0.3013347644358873,0.32309953353833404,0.0,0.0,0.0,0.0,0.34118516535187754,0.1867732211947441,0.0,0.0,0.0,0.0,0.21680780582440393,0.05620593432337047,0.0,-0.013915525107747974,-0.023611166456248618,0.22448383113369347,0.0,0.0,0.19318351689726115,0.0,0.3587484822142869,0.1215910871364176,0.4230035800486803,0.0,0.0,0.1619647536426782,0.3523464317899197,0.048269432224333254
2021-01-29,0.07115930461635189,0.0,0.0,0.0,0.0,0.02273507393896581,0.0,0.0,0.0,0.0,0.4184103071689605,0.20501732481643556,0.0,0.0,0.0,0.28614280465990305,0.3075630719640425,0.3146245963871479,0.0,0.0049354113904493,-0.06590881450101733,0.055166287999600154,0.0,0.0,0.0,0.0,0.0,0.05920027269293432,0.0,0.0,0.0,0.1453437679912895,0.4012435821816325,0.07194260528311133
2021-02-01,0.0918653792585246,0.0,0.0,0.0,0.0,0.17397214033241776,0.0,0.0,0.0,0.0,0.0,0.4424200790002942,0.0,0.0,0.0,0.29622437752162417,0.275020997505635,0.2281665481626987,0.0,-0.021840248350054037,0.15984955378808077,0.19602613653987644,0.0,0.0,0.0,0.0,0.0,0.09928931206170666,-0.4576407535001635,0.4326531136408448,0.0,0.4256172085180879,0.21227788892574606,0.09922935515642167
2021-02-02,0.2661356247429337,0.20798890506848688,0.0,0.0,0.0,0.04170645868871361,0.0,0.0,0.2278978681191802,0.0,0.0,0.07546584326773882,0.2152566397562623,0.0,0.0,-0.018679039906710403,0.4590803910046815,0.0,0.0,0.1507477485264341,0.17419608208350837,0.0,0.0,0.0,0.1953667299821972,0.0,0.0,0.13868525526486336,0.0,0.0,0.4483448630198836,0.0,0.2553211548551917,0.14560545575287603
2021-02-03,0.24798812678083776,0.2250624469481408,0.0,0.0,0.0,0.10145160418658238,0.0,0.0,0.0,0.0,0.0,0.3166938296053558,0.0,0.0,0.0,0.2049626739695668,0.3492052658461034,-0.09037616597488525,0.0,0.15036618104204535,0.22836447523108547,0.3573829069267958,0.1918091107159853,0.0,0.0,0.0,0.3640650412300601,0.15344360520664072,0.0,0.0,0.0,0.2527426898479462,0.15926187757868318,0.2686778547242284
2021-02-04,0.33449434284120794,0.0,0.0,0.3394337658770382,0.0,0.16933790776192356,0.1858143899589777,0.0,0.0,0.4578436654061079,0.0,0.1810409429545204,0.0,0.0,0.0,0.0,0.0,0.19580489248037336,0.0,-0.016074150940403344,0.10293723294097516,0.3126161629334092,0.4430374714545905,0.0,0.19638824723660944,0.0,0.0,0.20219709527514435,0.0,-0.3066465878859162,0.17741649001836773,0.1991778668016195,0.2396678397431969,0.052494309702888084
2021-02-05,0.16421762478227417,0.3783634804189205,0.0,0.0,0.0,0.22188755115494133,0.0,0.0,0.0,0.0,0.0,0.11926676480409999,0.0,0.0,0.34150799795364334,0.22003731364384296,0.3801682745106518,0.0,0.0,0.10484263080482682,0.1066572595015168,0.2830032110214233,0.0,0.0,0.0,0.0,0.0,0.12003720493366318,-0.31385951731354,0.0,0.0,0.0,0.2338209915906191,0.1819202849641442
2021-02-08,0.20138678693911058,0.0,0.0,0.1768004596233368,0.0,0.11067219777653611,0.0,0.0,0.0,0.0,0.0,0.3581067689694464,0.40152144767344,0.0,0.0,0.206922335922718,0.0,0.3857068419456482,0.0,0.017108034435659662,0.1721559913270175,0.4430700037628412,0.0,0.0,0.0,0.2047242451459169,0.0,0.273999324389216,0.44767103274352843,-0.0890655838573972,0.0,0.0,0.0,-0.011589494720101345
2021-02-09,0.14183446783572434,0.0,0.0,0.0,0.0,0.23142161154188212,0.0,0.0,0.0,0.0,0.0,0.1875025516375899,0.0,-0.1343400523066521,0.179432500526309,0.0,0.19383641369640825,0.0,0.0,0.06205789899187429,0.33878560299053784,0.2963549135718494,0.0,0.0,0.1709091529250145,0.25760706323198973,-0.4127932131290436,0.2009535179985687,0.4716514565050602,0.0,0.0,0.1955644661560655,0.1409212465708454,0.17058678840597472
2021-02-10,0.3847905555274337,0.0,0.0,0.0,0.0,0.13150685254315084,0.0,0.0,0.0,0.0,0.0,0.19701003599911926,0.1305226825177669,0.0,0.0,0.0,0.33722516050562257,0.0,0.20959645444527264,0.17745549250394102,0.18285088120028375,0.4333731845486909,0.0,0.0,0.0,0.0,-0.15122354817576705,0.07774377947789615,0.4690628708340227,-0.4404974082484841,0.0,0.0,0.1688339920528233,0.1711171499453485
2021-02-11,0.23120747979730366,0.0,0.0,0.0,0.0,0.018212491300489235,0.0,0.0,0.0,0.0,0.0,0.20819855360314246,0.0,0.2138201471418142,0.0,0.4538563557900488,0.4444794898852706,-0.11241328734904525,0.0,-0.0495163062820211,0.2813771714323333,0.1496536578983068,0.4296041771303862,0.0,0.0,0.0,0.0,0.09837517779960761,0.0,0.0,0.0,0.017653039842844,0.3651070379652082,0.0
2021-02-12,0.2825887626968324,0.0,0.0,0.0,0.0,0.1424693732522428,0.0,0.0,0.32441832153126593,0.0,0.0,0.0,0.0,0.0,0.0,-0.0497315478511155,0.0,0.2166255671530962,-0.14738367050886153,0.0,0.15296182573462527,0.14971241107210514,0.0,0.0,0.0,0.0,0.1620448496192693,0.1616411902429536,0.0,-0.3844277065247297,0.3152896001935005,0.0,0.41465922370553016,0.0440006412565708
2021-02-15,0.2573355228640139,0.0,0.0,0.0,0.0,0.24783772910013796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1798442719504237,0.0,0.0,0.2739408549852669,0.2791819294914603,0.0,0.0,0.0,0.0,0.0,-0.12097795177251097,0.0,0.2265410222113132,0.0,0.0,0.0864729031920433,0.0
2021-02-16,0.1887196135396758,0.2037125520408153,0.0,0.0830901637673378,0.0,0.05503063946962354,0.0,0.0,0.3225781908258796,0.2037902008742094,0.0,0.2577323281516631,0.0,0.0,0.0,0.06500558961803715,0.192494436353445,-0.010872998926788549,0.0,0.012453196174465116,0.2993176701012999,0.19840576015412806,0.0,0.0,0.0,0.0,0.0,0.2006200390611775,0.0,0.0,0.0,0.0,0.3130022346042096,-0.37219564956612883
2021-02-17,0.2179683089721948,0.290830017440021,0.18931358170562554,0.0,0.0,0.1909329219203856,0.0,0.0,0.05337201412767176,0.0,0.0,0.27761776484549044,0.0,0.2004903513938188,0.0,-0.19159563121696313,0.16475336514413352,0.2225061006378382,0.0,0.201443338394165,0.216707056351006,0.1318844866007566,0.0,0.0,0.0,0.0,0.0,0.1109021744949536,-0.473173922020942,-0.4644558186642825,0.0,0.0,0.0,0.1482098063454032
2021-02-18,0.30166509523987767,0.0,0.0,0.0,0.0,0.11532512458041307,0.0,0.0,0.0,0.0,0.0,0.4339618573430925,0.2142012676224112,0.0,0.0,0.0,0.30950288344174626,0.18533956743776794,0.0,-0.22563934805803001,0.21313895595570406,0.1396871194243431,0.0,0.0,0.0,0.0,0.0,0.10747318073677328,0.4316402762196958,0.0,0.4557984696701169,0.1968295283615589,-0.08473808572938044,0.18635939629748466
2021-02-19,0.21014649979770178,0.0,0.0,0.0,0.0,0.048868960359444207,0.0,0.0,-0.4075850964523851,0.0,0.0,0.34743329868651923,0.0,0.0,0.0,0.2071412973105907,0.41210702419281003,-0.2277598809450864,0.0,-0.07032813881523908,0.1970134894736111,0.19699209003398813,0.2430842285975814,0.0,0.0,0.0,0.451604875549674,0.16825537228335938,0.3353859620168805,0.0,0.0,0.0,0.027772137005296,-0.18835646416991947
2021-02-22,0.1838379669158409,0.0,-0.005482066795229917,0.1948094811290502,0.0,0.20398439362179485,0.0,0.0,0.0,0.0,0.0,-0.019195090327411846,0.0,0.0,0.0,0.0739165667444467,0.4495310992002487,0.0,0.0,-0.09787547116478283,0.0487757494673133,0.2012682868167758,-0.1248111557215452,0.0,0.0,0.0,0.0,0.1430618098558625,0.0,0.0,0.2227013643831014,0.0,0.0734815487987362,0.1936245936900377
2021-02-23,0.18060391321778296,0.0,0.0,0.0,0.0,0.2101126876659691,0.0,0.0,0.4258074168115854,0.0,0.0,0.2668279577512294,0.10270577277988195,0.0989620797336101,0.0,0.2593224655371159,0.0,0.0,0.0,-0.06069104679461034,0.18651400408707555,0.2575684094801545,0.0,0.0,0.1729988513514399,0.0,0.0,0.055314842364548325,0.0,0.4559250473976135,0.2299691344611346,0.0,-0.0013467911630868,0.13900695890188217
2021-02-24,-0.03903071738779544,0.0,0.0,0.0,0.0,0.1641102774793075,0.0,0.0,0.0,0.0,0.0,-0.4558422332629561,-0.43350912344952425,-0.13803296280093488,0.0,0.0,0.3154859246686101,0.2162025645375251,0.0,0.13398728031897916,-0.00557213203981517,0.24925464913249012,0.0,0.0,0.0,0.0,0.0,0.04347272746963425,-0.233001623256132,0.0,0.19796917568892242,0.1879476178437471,0.29088445836678145,0.25126833911053836
2021-02-25,0.276118683386594,0.0,0.0,0.0,0.0,0.06061846194788813,0.0,0.0,-0.0048432640731334,0.0,0.0,0.1126873292028904,0.33570582661777737,0.0,0.0,0.4047597356140613,-0.2205824933946132,0.0,0.0,-0.07916333684697742,0.290303244870156,0.036530186943709846,0.0,0.0,0.0,0.0,0.0,-0.07418040784541517,0.0,0.0,0.0,0.0,0.2864798326045275,0.046905024101336755
2021-02-26,0.04323397530242799,0.0,0.0,0.0,0.0,0.14178854327183216,0.0,0.0,-0.06230761672680577,0.3332781393779441,0.0,0.3094235783675685,0.0,0.4258939947932958,0.0,0.2059416573494673,0.16631056857295332,-0.03787772748619321,0.0,0.1635289307373265,0.2004269723780453,-0.0010972458403557782,0.0,0.0,0.0,0.0,-0.3186282964423299,-0.021760780615015667,0.0,0.0,0.0,0.0,0.07796208795160055,0.0
2021-03-01,0.2386035835680862,0.2341288926079869,0.0,0.0,0.0,0.3000850326381624,0.0,0.0,0.3072821252048015,0.2291945226490497,0.0,0.0769860506057739,0.0,0.0,0.0,0.2535052034538239,0.0,0.2600046211853624,0.0,0.12780513709876684,0.2220756095368415,0.2326827259113391,0.4447844640351832,0.0,0.0,0.0,0.0,0.22105057300068437,0.0,0.0,0.0,0.0,0.11797164667708177,-0.1421486563514918
2021-03-02,0.23490248706191771,0.3459788835607469,0.0,0.0,0.0,0.10980277918279169,0.0,0.0,0.0,0.2154346749186516,0.0,0.0,0.0,0.0,0.0,0.2136178041808307,0.3293401088565588,0.0,0.0,0.1375872676260769,0.16821290516693674,0.18328627453496057,0.0,0.0,0.0,0.0,0.0,0.12424540922511366,0.0,0.0,0.0,0.0,0.24387430027127266,0.14504456194117665
2021-03-03,0.09105498557910323,0.0,0.0,0.0,0.0,0.2443154146429151,0.0,0.0,0.26985254548490045,0.0,0.0,0.4760564178228378,0.0,0.2042566642165184,0.0,0.0,0.4008536903498074,0.2513224222697318,0.0,-0.14362193630076944,0.22699408152451114,0.0,0.0,0.0,0.0,0.0,0.2634220913983881,0.1782705051225743,0.444102147128433,0.0,0.2353235073387622,0.0,0.07419969560578463,0.07222885079681875
2021-03-04,-0.4186488394625485,0.2075032733380794,0.0,0.0,0.0,0.1632591246627271,0.0,0.0816386923193931,0.1503385171294212,0.1244212348014116,0.0,0.020820799656212335,0.0,0.0,0.0,0.0,0.46630278965458266,0.2985085803084075,0.0,-0.09838410049676893,0.277074230229482,0.27058457769453526,0.0,0.0,0.0,0.0,0.0,-0.012092283064205409,0.0,0.0,0.0,0.0,0.16025586797456653,-0.12329343636520208
2021-03-05,0.16842454369179904,0.0,0.226213043462485,0.0,0.0,0.05808588720059819,0.0,-0.3397107772529125,0.1995616618543863,0.07663391316309572,0.0,0.2802886224351823,0.0,0.0,0.0,0.321716935839504,0.0,0.1286346074193716,0.0,-0.4373942676000297,0.017200798927141072,0.0,0.1897310778498649,0.0,0.0,0.0,0.0,0.18655454368115618,0.0,0.0,0.0,0.0,0.29672779265791177,0.20788368685171008
2021-03-08,-0.056227735616266726,0.0,-0.3334909088909626,0.0,0.0,0.30034866989590225,0.0,0.2654578194953501,0.0,-0.012341133380929634,0.0,0.0,0.2266003091819584,0.0,0.0,0.0,0.46983860423788426,0.35696069945115594,0.0,-0.14932270186642807,0.17891371652054097,-0.4751455164514482,-0.1840455211699009,0.0,0.0,0.0,0.0,0.16027745807077734,0.0,0.0,0.0,0.0,0.065455742389895,0.27240278064273293
2021-03-09,0.2268564066849649,-0.2025594985112547,0.0,0.0,0.0,0.03845564981124233,0.0,0.0,0.0,0.0,0.0,-0.2094270274043083,0.0,0.4392385181039572,0.1759350847452879,0.1793676409870386,0.2309440298005938,0.2097306000068783,0.0,-0.12178771391045301,0.21512027337836717,0.3136501692933962,0.2714502464048564,0.0,0.1800840815529227,0.0,0.0,0.19673451643902806,0.4106155652552843,0.0,0.0,0.0,0.199483373388648,0.29654453226054706
2021-03-10,0.16099140004121829,0.3140043817926198,0.0,0.2079167429357767,0.0,0.2798319001495838,0.0,0.0,0.12877168366685504,0.0,0.0,0.17147931235709354,-0.010631430242210596,0.0,0.0,0.15937174496551357,0.29966924379890164,0.0,0.0,0.2649770694319159,0.17352248348761348,0.3416662644129246,0.2316081291685502,0.0,0.0,0.0,0.4633228765800595,0.04357819819706492,-0.4762757902033627,0.0,0.0,0.4661941304802894,-0.1773545429110526,0.0
2021-03-11,0.2600278680212796,0.0,0.0,0.0,0.0,0.19948189143712317,0.0,-0.4256612747907639,0.2806001093238592,0.0,0.0,0.13717483177781103,0.0,0.4725937163457274,0.0,0.2045609151944518,0.2933549483617146,0.0,0.0,-0.08643965747207401,0.0,0.1338705826550722,0.014639244121499351,0.0,0.0,0.445459708943963,0.0,0.06213035822535553,0.0,0.0,0.0,0.0,0.2354037201032042,-0.2950403362512588
2021-03-12,-0.09265944824243583,0.0,0.0,0.0,0.0,0.0950001338496804,0.0,0.0,0.2456551591865718,0.0,0.0,0.21407876517623659,0.195692971162498,0.0,0.0,0.0,0.0,0.32699463783452903,0.0,0.1900108397006988,-0.08219449324533343,0.19194729141891,-0.15339181621869402,0.0,0.0,0.3387345736846328,0.0,0.2940400991522308,0.0,0.0,0.0,0.0,-0.2894110266119242,0.0
2021-03-15,0.008654641027429284,0.0,0.0,0.0,0.0,0.164681223295629,0.0,0.3740239985287189,0.0,0.0,0.0,0.20768878236413,0.0,0.0,0.4307271320372819,0.0129042507149279,0.13731594489887358,0.2165369583293795,0.0,0.18414527112618084,0.31943104875584444,0.36794607900083065,0.0,0.0,0.0,0.0,0.0,0.04926374343816529,0.0,0.0,0.0,0.0,0.015431851831575194,0.2192198701202869
2021-03-16,0.30227307799893116,0.0,0.0,0.0,0.0,0.10901449822953768,0.0,0.0,0.0,0.0,0.0,0.040822575800120824,0.0,0.0,0.0,-0.4208668570965528,-0.0027948103472590245,0.17540287440642713,0.0,0.12066526967100798,0.21946097572023668,-0.0025408927972117947,0.0,0.0,0.0,0.0,0.0,0.22797726915838815,0.0,0.0,0.0,0.0,0.24517557644285257,0.029303776868619014
2021-03-17,0.23281905332114544,0.2285405546426773,0.0,0.0,0.0,-0.056013363307075854,0.0,0.0,0.0,0.0,0.0,-0.0561533971503377,0.0,0.0,0.0,0.2081216230988502,0.19946252088993788,0.2015921141952276,0.0,0.2122261710464954,-0.15542088630609213,0.0,0.3105437083169818,0.0,0.0,0.4530091609805822,0.1968492239713669,0.04609381720157603,-0.466462982725352,0.0,0.0,0.0,0.0,0.0
