,date,dividends,week_day,month,day,quarter,diff_close_close,pct_change,pct_open_close,pct_close_open,seasonal_diff,second_diff_seasonal,trend,continuous_increased,continuous_decreased,high_open_ratio,high_close_ratio,low_open_ratio,low_close_ratio,aapl,acn,adi,ame,amp,amzn,aph,avgo,brk-b,cost,dov,googl,hd,intu,itw,jpm,lly,ma,mco,meta,msft,nvda,orcl,payx,ph,spgi,trow,tsla,tsm,txn,unh,v,wmt,xom
263,2021-01-19,0.0,Tuesday,1,19,1,2.7860107421875,0.007851775757715451,0.007026656003469052,0.0008193623766832638,93.15496826171875,2.6298828125,1,1,0,0.0023524201962581777,0.0015318027180592348,-0.004202559478989492,-0.005017810450576226,0.1562723346753045,0.0,0.0,0.0,0.0,0.1765467171790078,0.0,0.0,0.0,0.0,0.0,0.1834487173085411,0.2093090719543397,0.0,0.2185634873186548,-0.2218176913447678,0.3754675813950598,0.0,0.0,-0.080818595457822,0.2952141379604914,0.2148808004645009,0.0,0.0,0.0,0.0,0.0,0.2240011340414639,0.0,0.0,0.0,0.1343516012653708,0.2758843260950275,-0.343417720682919
264,2021-01-20,0.0,Wednesday,1,20,1,4.9488525390625,0.01383862526514279,0.006496675818706213,0.007294559060976962,92.91525268554688,-0.239715576171875,1,2,0,0.00965606605653398,0.0023444055905141284,-0.0011019992293531701,-0.00833575265030479,0.0,0.0,0.0,0.0,0.0,0.1029487565043382,0.0,0.0,0.0,0.2168415044434368,0.0,0.2359165409812703,0.0,0.0,-0.2508884171023965,0.3976447004824877,0.4002860795939341,0.0,0.0,0.074959573455687,0.3087840452417731,0.0,0.0,0.0,0.0,0.0,0.0,0.2647329484324225,0.2916319568641483,0.0,0.2690468870236405,0.0,0.2710271984711289,0.1944656116887927
265,2021-01-21,0.0,Thursday,1,21,1,0.330535888671875,0.0009116711755010609,0.0015628993770249859,-0.000650211985616611,95.08245849609375,2.167205810546875,1,3,0,0.0011964472010724514,0.0018478606878560562,-0.0032250260497526458,-0.0025764893283781597,0.2839170037768781,0.0,0.0,0.0,0.0,0.2279683001417045,0.0,0.2249790383502841,0.0,0.0,0.0,0.2697527062147856,0.0,0.0,0.0,0.0,0.451562748197466,0.2094733908772468,0.0,0.1422786172013729,0.1938269881159067,0.2326377535704523,0.0900009768549353,0.0,0.0,0.0,0.0,0.2251508626409552,0.4473102768883109,0.0,0.1842580612748861,0.0,0.2776513493309418,0.0
266,2021-01-22,0.0,Friday,1,22,1,-1.284454345703125,-0.003539504933517734,-0.005179117787194282,0.001648148810496966,97.05807495117188,1.975616455078125,-1,0,1,0.004918259994277313,0.0032647304222183744,-0.0010726060486837387,-0.002716278028778594,0.3066925859823822,0.0,0.0,0.0,0.0,0.1952079939190298,0.0,0.0,0.0,0.1872438330203295,0.0,-0.2070367802865803,-0.4691055911593139,0.0,0.0,0.4490634981542826,0.2879482870921492,0.0,0.0,-0.1609461884573101,0.2163795473442102,0.2895089251361787,0.0,0.0,0.0,0.0,0.0,0.1786674504064851,0.2192707130685448,0.0,0.0,0.2933054347522557,0.2289861082099378,-0.1841128148138522
267,2021-01-25,0.0,Monday,1,25,1,1.4261474609375,0.00394392090823259,0.0020634328075402053,0.0018766158300216732,94.3701171875,-2.687957763671875,1,1,0,0.0028669834687110323,0.0009885125803329308,-0.013579434905818026,-0.0154270999957763,0.2818364807870238,0.0,0.0,0.0,0.0,0.0787856935881651,0.1989310696721077,0.0,0.198198727145791,0.2097028825432062,0.0,0.0354637479409575,0.0,0.0,0.0,0.4544900057837367,0.3387779651209711,0.0,0.4283491203561425,0.1155210220953449,0.0790771524929864,-0.2159562215209007,0.1921544846147299,0.2280954645480961,0.0,0.0,0.0,0.1971317949958822,0.1538413781672716,0.0,0.0,0.0,0.2134652440436184,0.0167152689148982
268,2021-01-26,0.0,Tuesday,1,26,1,-0.566650390625,-0.0015608799502750959,0.0026535770790307887,-0.004203303240171566,101.74716186523438,7.377044677734375,-1,0,1,0.001141647692653136,0.005367512214306759,-0.00485196310271935,-0.0006513978853900849,0.1154255919903516,0.0,0.0,0.0,0.0,0.2661609719973057,0.0,0.2144958072341978,-0.4552889701910317,0.0,0.0,0.3106808226555586,0.3576612443197517,0.0,0.0,0.2147330811247229,0.3636537958867848,0.3059223710093647,0.0,0.2632851429865695,0.2657955290335748,0.1953914881683885,0.0,0.0,0.1883480038493871,0.0,0.0,0.2047093690838664,0.2355684161651879,0.1839911565184593,0.0,0.0,-0.07076569898054,0.0
269,2021-01-27,0.0,Wednesday,1,27,1,-8.85882568359375,-0.024440431930324857,-0.009301950978136556,-0.015280620535323352,92.19949340820312,-9.54766845703125,-1,0,2,0.000263021680065657,0.01578484443338467,-0.021592739542159296,-0.006410068836329193,0.253270194446668,0.0,0.0,0.0,0.1689185671508312,0.1588124925969168,0.3122768580447882,0.0,0.0,0.0,0.0,0.3534989743493497,0.0,0.0,0.0,0.1296645718161016,0.3049959025811404,-0.453528272267431,0.0,-0.0277203886210918,0.134962479956448,0.2307488746009767,0.0,0.0,0.0,0.2638232968747616,0.0,0.2222468457273429,0.4748361401259899,0.1905547488480806,0.0,0.2061026833020151,0.1342827159911394,-0.2327327642822638
270,2021-01-28,0.0,Thursday,1,28,1,3.041015625,0.008599982739276868,0.005207927921771472,0.003374480764908257,91.38351440429688,-0.81597900390625,1,1,0,0.014799679936791765,0.011386774719617814,-0.0012487265421854319,-0.004607658850929967,0.20520242796176,0.0,0.0,0.0,0.3013347644358873,0.323099533538334,0.0,0.0,0.0,0.0,0.3411851653518775,0.1867732211947441,0.0,0.0,0.0,0.0,0.2168078058244039,0.0562059343233704,0.0,-0.0139155251077479,-0.0236111664562486,0.2244838311336934,0.0,0.0,0.1931835168972611,0.0,0.3587484822142869,0.1215910871364176,0.4230035800486803,0.0,0.0,0.1619647536426782,0.3523464317899197,0.0482694322243332
271,2021-01-29,0.0,Friday,1,29,1,-7.139862060546875,-0.02001934173083675,-0.005295938159598305,-0.014801792951360039,81.04779052734375,-10.335723876953125,-1,0,1,0.0027687046599121196,0.01783447988999912,-0.019593791160098573,-0.004863994041456827,0.0711593046163518,0.0,0.0,0.0,0.0,0.0227350739389658,0.0,0.0,0.0,0.0,0.4184103071689605,0.2050173248164355,0.0,0.0,0.0,0.286142804659903,0.3075630719640425,0.3146245963871479,0.0,0.0049354113904493,-0.0659088145010173,0.0551662879996001,0.0,0.0,0.0,0.0,0.0,0.0592002726929343,0.0,0.0,0.0,0.1453437679912895,0.4012435821816325,0.0719426052831113
272,2021-02-01,0.0,Monday,2,1,1,5.817718505859375,0.016645435844804712,0.009862909470955045,0.006716284270112294,88.922607421875,7.87481689453125,1,1,0,0.009686383135404307,0.002950283919809035,-0.008937162386227736,-0.015549015051136343,0.0918653792585246,0.0,0.0,0.0,0.0,0.1739721403324177,0.0,0.0,0.0,0.0,0.0,0.4424200790002942,0.0,0.0,0.0,0.2962243775216241,0.275020997505635,0.2281665481626987,0.0,-0.021840248350054,0.1598495537880807,0.1960261365398764,0.0,0.0,0.0,0.0,0.0,0.0992893120617066,-0.4576407535001635,0.4326531136408448,0.0,0.4256172085180879,0.212277888925746,0.0992293551564216
273,2021-02-02,0.0,Tuesday,2,2,1,5.0244140625,0.014140291896025614,0.009090205599529897,0.005004593512524748,91.77969360351562,2.857086181640625,1,2,0,0.009403417309660692,0.004376919096222144,-0.00877120143764199,-0.013707196005960402,0.2661356247429337,0.2079889050684868,0.0,0.0,0.0,0.0417064586887136,0.0,0.0,0.2278978681191802,0.0,0.0,0.0754658432677388,0.2152566397562623,0.0,0.0,-0.0186790399067104,0.4590803910046815,0.0,0.0,0.1507477485264341,0.1741960820835083,0.0,0.0,0.0,0.1953667299821972,0.0,0.0,0.1386852552648633,0.0,0.0,0.4483448630198836,0.0,0.2553211548551917,0.145605455752876
274,2021-02-03,0.0,Wednesday,2,3,1,0.28326416015625,0.0007860796323566621,0.002332393924767414,-0.0015427160708195904,92.14569091796875,0.365997314453125,1,3,0,0.0032946599664820425,0.004844850265667193,-0.005124964550167411,-0.003587783410473778,0.2479881267808377,0.2250624469481408,0.0,0.0,0.0,0.1014516041865823,0.0,0.0,0.0,0.0,0.0,0.3166938296053558,0.0,0.0,0.0,0.2049626739695668,0.3492052658461034,-0.0903761659748852,0.0,0.1503661810420453,0.2283644752310854,0.3573829069267958,0.1918091107159853,0.0,0.0,0.0,0.3640650412300601,0.1534436052066407,0.0,0.0,0.0,0.2527426898479462,0.1592618775786831,0.2686778547242284
275,2021-02-04,0.0,Thursday,2,4,1,4.09893798828125,0.01136593077608783,0.0029070813834229233,0.008434330108624414,103.14132690429688,10.995635986328125,1,4,0,0.00856486017464731,0.0001294383403318257,-0.0025851009412588446,-0.010927266873883885,0.3344943428412079,0.0,0.0,0.3394337658770382,0.0,0.1693379077619235,0.1858143899589777,0.0,0.0,0.4578436654061079,0.0,0.1810409429545204,0.0,0.0,0.0,0.0,0.0,0.1958048924803733,0.0,-0.0160741509404033,0.1029372329409751,0.3126161629334092,0.4430374714545905,0.0,0.1963882472366094,0.0,0.0,0.2021970952751443,0.0,-0.3066465878859162,0.1774164900183677,0.1991778668016195,0.2396678397431969,0.052494309702888
276,2021-02-05,0.0,Friday,2,5,1,1.43548583984375,0.003935720525186648,0.005204579588730654,-0.0012622893780121099,101.68402099609375,-1.457305908203125,1,5,0,0.000695489451782636,0.0019602532366335625,-0.005306536563154764,-0.0040493586475512195,0.1642176247822741,0.3783634804189205,0.0,0.0,0.0,0.2218875511549413,0.0,0.0,0.0,0.0,0.0,0.1192667648040999,0.0,0.0,0.3415079979536433,0.2200373136438429,0.3801682745106518,0.0,0.0,0.1048426308048268,0.1066572595015168,0.2830032110214233,0.0,0.0,0.0,0.0,0.0,0.1200372049336631,-0.31385951731354,0.0,0.0,0.0,0.2338209915906191,0.1819202849641442
277,2021-02-08,0.0,Monday,2,8,1,2.644439697265625,0.007221927095149017,0.00402360679557496,0.003185503087702983,105.3662109375,3.68218994140625,1,6,0,0.003313917284480448,0.00012800643189342237,-0.0023633543199343215,-0.005531237633078314,0.2013867869391105,0.0,0.0,0.1768004596233368,0.0,0.1106721977765361,0.0,0.0,0.0,0.0,0.0,0.3581067689694464,0.40152144767344,0.0,0.0,0.206922335922718,0.0,0.3857068419456482,0.0,0.0171080344356596,0.1721559913270175,0.4430700037628412,0.0,0.0,0.0,0.2047242451459169,0.0,0.273999324389216,0.4476710327435284,-0.0890655838573972,0.0,0.0,0.0,-0.0115894947201013
278,2021-02-09,0.0,Tuesday,2,9,1,-0.245574951171875,-0.0006658529475308539,-0.0023047728522005567,0.0016427059687907362,103.265625,-2.1005859375,-1,0,1,0.0032854119375814723,0.001640011911434934,-0.0011292624428789584,-0.002767422350456435,0.1418344678357243,0.0,0.0,0.0,0.0,0.2314216115418821,0.0,0.0,0.0,0.0,0.0,0.1875025516375899,0.0,-0.1343400523066521,0.179432500526309,0.0,0.1938364136964082,0.0,0.0,0.0620578989918742,0.3387856029905378,0.2963549135718494,0.0,0.0,0.1709091529250145,0.2576070632319897,-0.4127932131290436,0.2009535179985687,0.4716514565050602,0.0,0.0,0.1955644661560655,0.1409212465708454,0.1705867884059747
279,2021-02-10,0.0,Wednesday,2,10,1,-0.1605224609375,-0.0004355312703172576,0.004791909581819587,-0.005202510890351792,99.71636962890625,-3.54925537109375,-1,0,2,0.0004080476999434638,0.005639900232676252,-0.011782095212478909,-0.006613993696361153,0.3847905555274337,0.0,0.0,0.0,0.0,0.1315068525431508,0.0,0.0,0.0,0.0,0.0,0.1970100359991192,0.1305226825177669,0.0,0.0,0.0,0.3372251605056225,0.0,0.2095964544452726,0.177455492503941,0.1828508812002837,0.4333731845486909,0.0,0.0,0.0,0.0,-0.151223548175767,0.0777437794778961,0.4690628708340227,-0.4404974082484841,0.0,0.0,0.1688339920528233,0.1711171499453485
280,2021-02-11,0.0,Thursday,2,11,1,0.59503173828125,0.0016151499708745298,0.002973842654501215,-0.001354664125667167,100.43075561523438,0.714385986328125,1,1,0,0.0011502203718020301,0.0025082823776232067,-0.008025723875972812,-0.006680109054397181,0.2312074797973036,0.0,0.0,0.0,0.0,0.0182124913004892,0.0,0.0,0.0,0.0,0.0,0.2081985536031424,0.0,0.2138201471418142,0.0,0.4538563557900488,0.4444794898852706,-0.1124132873490452,0.0,-0.0495163062820211,0.2813771714323333,0.1496536578983068,0.4296041771303862,0.0,0.0,0.0,0.0,0.0983751777996076,0.0,0.0,0.0,0.017653039842844,0.3651070379652082,0.0
281,2021-02-12,0.0,Friday,2,12,1,1.822662353515625,0.004939443947214794,-0.0022014218105765437,0.0071566204982463,103.82382202148438,3.39306640625,1,2,0,0.007823490432776607,0.000662131312010243,-0.00020525096470692668,-0.0073095597180419325,0.2825887626968324,0.0,0.0,0.0,0.0,0.1424693732522428,0.0,0.0,0.3244183215312659,0.0,0.0,0.0,0.0,0.0,0.0,-0.0497315478511155,0.0,0.2166255671530962,-0.1473836705088615,0.0,0.1529618257346252,0.1497124110721051,0.0,0.0,0.0,0.0,0.1620448496192693,0.1616411902429536,0.0,-0.3844277065247297,0.3152896001935005,0.0,0.4146592237055301,0.0440006412565708
282,2021-02-16,0.0,Tuesday,2,16,1,-0.321014404296875,-0.0008656781690186133,0.0033621237294964267,-0.004213635135837451,100.47222900390625,-3.351593017578125,-1,0,1,0.0005331048259001332,0.0047668256256803605,-0.006168120439860243,-0.0019627556401511964,0.1887196135396758,0.2037125520408153,0.0,0.0830901637673378,0.0,0.0550306394696235,0.0,0.0,0.3225781908258796,0.2037902008742094,0.0,0.2577323281516631,0.0,0.0,0.0,0.0650055896180371,0.192494436353445,-0.0108729989267885,0.0,0.0124531961744651,0.2993176701012999,0.198405760154128,0.0,0.0,0.0,0.0,0.0,0.2006200390611775,0.0,0.0,0.0,0.0,0.3130022346042096,-0.3721956495661288
283,2021-02-17,0.0,Wednesday,2,17,1,0.084991455078125,0.00022939467481464249,-0.004792275232504384,0.005045851014161178,97.0859375,-3.38629150390625,1,1,0,0.005737385782836227,0.0006880629057641924,-0.002791933860917501,-0.007798435133252685,0.2179683089721948,0.290830017440021,0.1893135817056255,0.0,0.0,0.1909329219203856,0.0,0.0,0.0533720141276717,0.0,0.0,0.2776177648454904,0.0,0.2004903513938188,0.0,-0.1915956312169631,0.1647533651441335,0.2225061006378382,0.0,0.201443338394165,0.216707056351006,0.1318844866007566,0.0,0.0,0.0,0.0,0.0,0.1109021744949536,-0.473173922020942,-0.4644558186642825,0.0,0.0,0.0,0.1482098063454032
284,2021-02-18,0.0,Thursday,2,18,1,-1.5772705078125,-0.004256127571173662,-0.007135927515788315,0.002900497685860675,95.29739379882812,-1.788543701171875,-1,0,1,0.004953907168877539,0.0020474707987033582,-0.004748597553596122,-0.007626973221278357,0.3016650952398776,0.0,0.0,0.0,0.0,0.115325124580413,0.0,0.0,0.0,0.0,0.0,0.4339618573430925,0.2142012676224112,0.0,0.0,0.0,0.3095028834417462,0.1853395674377679,0.0,-0.22563934805803,0.213138955955704,0.1396871194243431,0.0,0.0,0.0,0.0,0.0,0.1074731807367732,0.4316402762196958,0.0,0.4557984696701169,0.1968295283615589,-0.0847380857293804,0.1863593962974846
285,2021-02-19,0.0,Friday,2,19,1,-0.651611328125,-0.0017658322216248523,0.0034553206088609456,-0.0052031741954567355,94.508056640625,-0.789337158203125,-1,0,2,0.000790668892806671,0.006025193218138667,-0.006427473369994644,-0.0012307027352522508,0.2101464997977017,0.0,0.0,0.0,0.0,0.0488689603594442,0.0,0.0,-0.4075850964523851,0.0,0.0,0.3474332986865192,0.0,0.0,0.0,0.2071412973105907,0.41210702419281,-0.2277598809450864,0.0,-0.070328138815239,0.1970134894736111,0.1969920900339881,0.2430842285975814,0.0,0.0,0.0,0.451604875549674,0.1682553722833593,0.3353859620168805,0.0,0.0,0.0,0.027772137005296,-0.1883564641699194
286,2021-02-22,0.0,Monday,2,22,1,-2.8333740234375,-0.007691876248975049,-0.0076149622307005605,-7.750420990566642e-05,91.73895263671875,-2.76910400390625,-1,0,3,0.006613955393843561,0.006691978260236994,-0.000826764135372354,-0.000749318000766305,0.1838379669158409,0.0,-0.0054820667952299,0.1948094811290502,0.0,0.2039843936217948,0.0,0.0,0.0,0.0,0.0,-0.0191950903274118,0.0,0.0,0.0,0.0739165667444467,0.4495310992002487,0.0,0.0,-0.0978754711647828,0.0487757494673133,0.2012682868167758,-0.1248111557215452,0.0,0.0,0.0,0.0,0.1430618098558625,0.0,0.0,0.2227013643831014,0.0,0.0734815487987362,0.1936245936900377
287,2021-02-23,0.0,Tuesday,2,23,1,0.4439697265625,0.0012146053538648616,-0.006123319323935446,0.007383133964677409,90.23599243164062,-1.502960205078125,1,1,0,0.011152728394112691,0.003741966985887076,-0.011594632695412246,-0.01883867817540321,0.1806039132177829,0.0,0.0,0.0,0.0,0.2101126876659691,0.0,0.0,0.4258074168115854,0.0,0.0,0.2668279577512294,0.1027057727798819,0.0989620797336101,0.0,0.2593224655371159,0.0,0.0,0.0,-0.0606910467946103,0.1865140040870755,0.2575684094801545,0.0,0.0,0.1729988513514399,0.0,0.0,0.0553148423645483,0.0,0.4559250473976135,0.2299691344611346,0.0,-0.0013467911630868,0.1390069589018821
288,2021-02-24,0.0,Wednesday,2,24,1,4.032684326171875,0.011019170035342363,-0.003019543770040103,0.014081232703867984,93.31362915039062,3.07763671875,1,2,0,0.015271981516140676,0.0011742144257001694,-0.00274376205688466,-0.016591367849192688,-0.0390307173877954,0.0,0.0,0.0,0.0,0.1641102774793075,0.0,0.0,0.0,0.0,0.0,-0.4558422332629561,-0.4335091234495242,-0.1380329628009348,0.0,0.0,0.3154859246686101,0.2162025645375251,0.0,0.1339872803189791,-0.0055721320398151,0.2492546491324901,0.0,0.0,0.0,0.0,0.0,0.0434727274696342,-0.233001623256132,0.0,0.1979691756889224,0.1879476178437471,0.2908844583667814,0.2512683391105383
289,2021-02-25,0.0,Thursday,2,25,1,-8.915496826171875,-0.024095770424943597,-0.003471380160104143,-0.02069623476358664,84.58184814453125,-8.731781005859375,-1,0,1,0.003765275497334231,0.02497847055148984,-0.02466638864906501,-0.004054057613594428,0.276118683386594,0.0,0.0,0.0,0.0,0.0606184619478881,0.0,0.0,-0.0048432640731334,0.0,0.0,0.1126873292028904,0.3357058266177773,0.0,0.0,0.4047597356140613,-0.2205824933946132,0.0,0.0,-0.0791633368469774,0.290303244870156,0.0365301869437098,0.0,0.0,0.0,0.0,0.0,-0.0741804078454151,0.0,0.0,0.0,0.0,0.2864798326045275,0.0469050241013367
290,2021-02-26,0.0,Friday,2,26,1,-1.860504150390625,-0.005152508417566759,0.005283558175435896,-0.010381216829949795,83.57537841796875,-1.0064697265625,-1,0,2,0.0032001572764870883,0.01372384430995904,-0.01592297390399729,-0.0055998907541907825,0.0432339753024279,0.0,0.0,0.0,0.0,0.1417885432718321,0.0,0.0,-0.0623076167268057,0.3332781393779441,0.0,0.3094235783675685,0.0,0.4258939947932958,0.0,0.2059416573494673,0.1663105685729533,-0.0378777274861932,0.0,0.1635289307373265,0.2004269723780453,-0.0010972458403557,0.0,0.0,0.0,0.0,-0.3186282964423299,-0.0217607806150156,0.0,0.0,0.0,0.0,0.0779620879516005,0.0
291,2021-03-01,0.0,Monday,3,1,1,8.707672119140625,0.024240056354798645,0.013750021026063226,0.01034775350053068,91.5850830078125,8.00970458984375,1,1,0,0.013823017040029936,0.0034396706752289827,-0.013018981460486032,-0.02312741813901053,0.2386035835680862,0.2341288926079869,0.0,0.0,0.0,0.3000850326381624,0.0,0.0,0.3072821252048015,0.2291945226490497,0.0,0.0769860506057739,0.0,0.0,0.0,0.2535052034538239,0.0,0.2600046211853624,0.0,0.1278051370987668,0.2220756095368415,0.2326827259113391,0.4447844640351832,0.0,0.0,0.0,0.0,0.2210505730006843,0.0,0.0,0.0,0.0,0.1179716466770817,-0.1421486563514918
292,2021-03-02,0.0,Tuesday,3,2,1,-2.871063232421875,-0.007803196773449983,0.0006161239474661733,-0.008414136569878225,88.54873657226562,-3.036346435546875,-1,0,1,0.0006413216235770945,0.009132298601081728,-0.009799413196977379,-0.0013970314404313572,0.2349024870619177,0.3459788835607469,0.0,0.0,0.0,0.1098027791827916,0.0,0.0,0.0,0.2154346749186516,0.0,0.0,0.0,0.0,0.0,0.2136178041808307,0.3293401088565588,0.0,0.0,0.1375872676260769,0.1682129051669367,0.1832862745349605,0.0,0.0,0.0,0.0,0.0,0.1242454092251136,0.0,0.0,0.0,0.0,0.2438743002712726,0.1450445619411766
293,2021-03-03,0.0,Wednesday,3,3,1,-4.835540771484375,-0.013245764433361562,-0.0019403503505022752,-0.011327393194213956,83.73165893554688,-4.81707763671875,-1,0,2,0.0026957101125201096,0.014183768428701646,-0.011612563537415948,-0.0002884375891867012,0.0910549855791032,0.0,0.0,0.0,0.0,0.2443154146429151,0.0,0.0,0.2698525454849004,0.0,0.0,0.4760564178228378,0.0,0.2042566642165184,0.0,0.0,0.4008536903498074,0.2513224222697318,0.0,-0.1436219363007694,0.2269940815245111,0.0,0.0,0.0,0.0,0.0,0.2634220913983881,0.1782705051225743,0.444102147128433,0.0,0.2353235073387622,0.0,0.0741996956057846,0.0722288507968187
294,2021-03-04,0.0,Thursday,3,4,1,-4.457733154296875,-0.012374767439919832,-0.0005243425497202045,-0.011856641832008954,80.58026123046875,-3.151397705078125,-1,0,3,0.007292373879636503,0.01937878300082648,-0.024500278862554657,-0.012795346875565598,-0.4186488394625485,0.2075032733380794,0.0,0.0,0.0,0.1632591246627271,0.0,0.0816386923193931,0.1503385171294212,0.1244212348014116,0.0,0.0208207996562123,0.0,0.0,0.0,0.0,0.4663027896545826,0.2985085803084075,0.0,-0.0983841004967689,0.277074230229482,0.2705845776945352,0.0,0.0,0.0,0.0,0.0,-0.0120922830642054,0.0,0.0,0.0,0.0,0.1602558679745665,-0.123293436365202
295,2021-03-05,0.0,Friday,3,5,1,6.54498291015625,0.018396674246097033,0.009981453614159539,0.008332054615284499,87.18975830078125,6.6094970703125,1,1,0,0.011302156355787456,0.0029455591805381607,-0.02055400563074441,-0.028647368804565074,0.168424543691799,0.0,0.226213043462485,0.0,0.0,0.0580858872005981,0.0,-0.3397107772529125,0.1995616618543863,0.0766339131630957,0.0,0.2802886224351823,0.0,0.0,0.0,0.321716935839504,0.0,0.1286346074193716,0.0,-0.4373942676000297,0.017200798927141,0.0,0.1897310778498649,0.0,0.0,0.0,0.0,0.1865545436811561,0.0,0.0,0.0,0.0,0.2967277926579117,0.20788368685171
296,2021-03-08,0.0,Monday,3,8,1,-1.803863525390625,-0.004978717748338246,0.002684923113329985,-0.007643119673000279,87.5447998046875,0.35504150390625,-1,0,1,0.00785106063775915,0.015613516284236184,-0.008422997461470063,-0.0007858843969649312,-0.0562277356162667,0.0,-0.3334909088909626,0.0,0.0,0.3003486698959022,0.0,0.2654578194953501,0.0,-0.0123411333809296,0.0,0.0,0.2266003091819584,0.0,0.0,0.0,0.4698386042378842,0.3569606994511559,0.0,-0.149322701866428,0.1789137165205409,-0.4751455164514482,-0.1840455211699009,0.0,0.0,0.0,0.0,0.1602774580707773,0.0,0.0,0.0,0.0,0.065455742389895,0.2724027806427329
297,2021-03-09,0.0,Tuesday,3,9,1,5.14715576171875,0.014277388266116908,0.010819337448990295,0.0034210374584382262,91.07745361328125,3.53265380859375,1,1,0,0.010522217168255176,0.007076969133319651,-0.001399529704236941,-0.004804132046987141,0.2268564066849649,-0.2025594985112547,0.0,0.0,0.0,0.0384556498112423,0.0,0.0,0.0,0.0,0.0,-0.2094270274043083,0.0,0.4392385181039572,0.1759350847452879,0.1793676409870386,0.2309440298005938,0.2097306000068783,0.0,-0.121787713910453,0.2151202733783671,0.3136501692933962,0.2714502464048564,0.0,0.1800840815529227,0.0,0.0,0.196734516439028,0.4106155652552843,0.0,0.0,0.0,0.199483373388648,0.296544532260547
298,2021-03-10,0.0,Wednesday,3,10,1,2.27606201171875,0.006224562124480082,0.006508716017308999,-0.00028231637571239215,93.9254150390625,2.84796142578125,1,2,0,0.004388081409235685,0.004671716687071526,-0.0039005081068263854,-0.0036192134943506477,0.1609914000412182,0.3140043817926198,0.0,0.2079167429357767,0.0,0.2798319001495838,0.0,0.0,0.128771683666855,0.0,0.0,0.1714793123570935,-0.0106314302422105,0.0,0.0,0.1593717449655135,0.2996692437989016,0.0,0.0,0.2649770694319159,0.1735224834876134,0.3416662644129246,0.2316081291685502,0.0,0.0,0.0,0.4633228765800595,0.0435781981970649,-0.4762757902033627,0.0,0.0,0.4661941304802894,-0.1773545429110526,0.0
299,2021-03-11,0.0,Thursday,3,11,1,3.73052978515625,0.010139121163916132,0.006802225550401137,0.0033143506528214863,99.13214111328125,5.20672607421875,1,3,0,0.008719330021576176,0.005387124548988917,-0.0012493198843222671,-0.00454859489867192,0.2600278680212796,0.0,0.0,0.0,0.0,0.1994818914371231,0.0,-0.4256612747907639,0.2806001093238592,0.0,0.0,0.137174831777811,0.0,0.4725937163457274,0.0,0.2045609151944518,0.2933549483617146,0.0,0.0,-0.086439657472074,0.0,0.1338705826550722,0.0146392441214993,0.0,0.0,0.445459708943963,0.0,0.0621303582253555,0.0,0.0,0.0,0.0,0.2354037201032042,-0.2950403362512588
300,2021-03-12,0.0,Friday,3,12,1,0.500518798828125,0.0013466942437503349,-0.003710074154753348,0.005075599248094013,98.36871337890625,-0.763427734375,1,4,0,0.005458168416054675,0.000380637206043869,-0.002218979011235708,-0.007257740875200692,-0.0926594482424358,0.0,0.0,0.0,0.0,0.0950001338496804,0.0,0.0,0.2456551591865718,0.0,0.0,0.2140787651762365,0.195692971162498,0.0,0.0,0.0,0.0,0.326994637834529,0.0,0.1900108397006988,-0.0821944932453334,0.19194729141891,-0.153391816218694,0.0,0.0,0.3387345736846328,0.0,0.2940400991522308,0.0,0.0,0.0,0.0,-0.2894110266119242,0.0
301,2021-03-15,0.0,Monday,3,15,1,2.219512939453125,0.005963782866446721,0.0006853543686897926,0.005274813381362087,103.84494018554688,5.476226806640625,1,5,0,0.0059848754837419004,0.0007063363101592437,-0.005832647455907543,-0.011049178482755731,0.0086546410274292,0.0,0.0,0.0,0.0,0.164681223295629,0.0,0.3740239985287189,0.0,0.0,0.0,0.20768878236413,0.0,0.0,0.4307271320372819,0.0129042507149279,0.1373159448988735,0.2165369583293795,0.0,0.1841452711261808,0.3194310487558444,0.3679460790008306,0.0,0.0,0.0,0.0,0.0,0.0492637434381652,0.0,0.0,0.0,0.0,0.0154318518315751,0.2192198701202869
302,2021-03-16,0.0,Tuesday,3,16,1,-0.47222900390625,-0.001261346637929206,0.0016649257084976018,-0.00292140841844591,108.15167236328125,4.306732177734375,-1,0,1,0.0019139678999385264,0.004849543816515628,-0.005011762951736169,-0.0020964792052896894,0.3022730779989311,0.0,0.0,0.0,0.0,0.1090144982295376,0.0,0.0,0.0,0.0,0.0,0.0408225758001208,0.0,0.0,0.0,-0.4208668570965528,-0.002794810347259,0.1754028744064271,0.0,0.1206652696710079,0.2194609757202366,-0.0025408927972117,0.0,0.0,0.0,0.0,0.0,0.2279772691583881,0.0,0.0,0.0,0.0,0.2451755764428525,0.029303776868619
