,date,dividends,week_day,month,day,quarter,diff_close_close,pct_change,pct_open_close,pct_close_open,seasonal_diff,second_diff_seasonal,trend,continuous_increased,continuous_decreased,high_open_ratio,high_close_ratio,low_open_ratio,low_close_ratio,sentiment_score
188,2020-09-30,0.0,Wednesday,9,30,3,2.369903564453125,0.007581978056911742,0.0021662716143550477,0.005403999910945642,49.66204833984375,2.141510009765625,1,1,0,0.015611433138797325,0.010152568747245698,-0.0006304345894108321,-0.006001999694541675,
189,2020-10-01,0.0,Thursday,10,1,4,2.021881103515625,0.006419882381452524,0.008360799673950169,-0.0019248242227636464,49.298583984375,-0.36346435546875,1,2,0,0.003109324485112454,0.005043857246480287,-0.007936251166471087,-0.00602302019888044,
190,2020-10-02,0.0,Friday,10,2,4,-3.0093994140625,-0.009494499637211717,-0.015843846856110958,0.006451564823952177,46.8831787109375,-2.4154052734375,-1,0,1,0.01600843341325979,0.009495607064786363,-0.0015375633007413234,-0.007937916144122597,
191,2020-10-05,0.0,Monday,10,5,4,5.567352294921875,0.017733075469797965,0.006649885292898412,0.011009975105371246,52.6151123046875,5.73193359375,1,1,0,0.011605052445447288,0.0005885969028287972,-0.00014874663254145091,-0.011037202414100509,
192,2020-10-06,0.0,Tuesday,10,6,4,-4.54229736328125,-0.014215987460605484,0.00044144937678467617,-0.014650969176178023,46.82989501953125,-5.78521728515625,-1,0,1,0.0066488474633760695,0.02161651960193834,-0.01626900861909914,-0.0016420977666850905,
193,2020-10-07,0.0,Wednesday,10,7,4,5.48272705078125,0.017406695209210676,0.009524407083270858,0.0078079222955226716,51.89215087890625,5.062255859375,1,1,0,0.01038095887943121,0.0025531021606258406,-8.872228714681308e-05,-0.007835465873976257,
194,2020-10-08,0.0,Thursday,10,8,4,2.84002685546875,0.008862322596656202,0.006133151108442579,0.002712535100554904,54.595184326171875,2.703033447265625,1,2,0,0.0029167273798970618,0.0002036398989683327,-0.0028876206338879396,-0.005585006209063941,
195,2020-10-09,0.0,Friday,10,9,4,2.887176513671875,0.0089303101278555,0.005177884876615233,0.0037330957114130826,59.502044677734375,4.9068603515625,1,3,0,0.005180022449266266,0.0014415453112340082,-0.0019388323732193525,-0.005650832984253009,
196,2020-10-12,0.0,Monday,10,12,4,5.24761962890625,0.01608771572661838,0.007899748040525316,0.00812379177791377,65.32546997070312,5.82342529296875,1,4,0,0.012671966366850808,0.004511523908106501,-0.001516058196312346,-0.009562168905095876,
197,2020-10-13,0.0,Tuesday,10,13,4,-2.162994384765625,-0.006526137606047366,-0.00042565289843521966,-0.006103082502368622,60.557830810546875,-4.76763916015625,-1,0,1,0.0005393506360413984,0.006683221389934385,-0.009055303884580765,-0.0029703496713170754,
198,2020-10-14,0.0,Wednesday,10,14,4,-2.06890869140625,-0.006283269869471586,0.0017709034302074516,-0.008039935350588038,59.5947265625,-0.963104248046875,-1,0,2,0.003364198647986439,0.011496565643098783,-0.010292189170527499,-0.0022705085619908233,
199,2020-10-15,0.0,Thursday,10,15,4,-0.4044189453125,-0.001235985226749503,-0.012129004364450522,0.011026762791727674,63.6593017578125,4.0645751953125,-1,0,3,0.0125396341850511,0.0014963712623649694,-0.00168743006221686,-0.012575525517086305,
200,2020-10-16,0.0,Friday,10,16,4,-0.197418212890625,-0.0006040962187349175,0.004201610938771598,-0.004785599928498373,63.827392578125,0.1680908203125,-1,0,4,0.005129552351998948,0.009962830400951759,-0.0053300819495288535,-0.0005471002238224864,
201,2020-10-19,0.0,Monday,10,19,4,-4.96551513671875,-0.015203572386328301,0.003915846533494827,-0.019044842240355256,59.657012939453125,-4.170379638671875,-1,0,5,0.0019503590640623802,0.021402814530653513,-0.0218270055493588,-0.0028361778690858736,
202,2020-10-20,0.0,Tuesday,10,20,4,1.28839111328125,0.004005738477975029,0.004239610504342034,-0.00023288468600595705,59.629364013671875,-0.02764892578125,1,1,0,0.009957530754150963,0.010192789184665716,-0.0023874012317033192,-0.0021550184164846223,
203,2020-10-21,0.0,Wednesday,10,21,4,-0.61126708984375,-0.0018929088026212737,-0.00014564457809026633,-0.0017475187411608003,65.63473510742188,6.00537109375,-1,0,1,0.006815678638592244,0.008578187923915286,-0.0027087429358155384,-0.0009629068924953669,
204,2020-10-22,0.0,Thursday,10,22,4,1.767974853515625,0.005485265066702327,0.0006709978635259926,0.004811039006281669,65.08148193359375,-0.553253173828125,1,1,0,0.006648002204640633,0.001828167811706813,-0.0067354724053761555,-0.011491226671909245,
205,2020-10-23,0.0,Friday,10,23,4,1.1002197265625,0.0033948864452293392,0.003830143282703354,-0.0004335961022754228,64.66461181640625,-0.4168701171875,1,2,0,0.00017343844091002934,0.0006072978651727112,-0.008094087972282471,-0.007663814870263356,
206,2020-10-26,0.0,Monday,10,26,4,-6.009307861328125,-0.018479848019150258,-0.010555762114455513,-0.008008623024202523,56.2425537109375,-8.42205810546875,-1,0,1,0.0024844535450983256,0.01057779010266221,-0.019027883180999638,-0.011108221716997812,
207,2020-10-27,0.0,Tuesday,10,27,4,-1.10028076171875,-0.0034472933383308257,0.0010902848007058794,-0.0045326362745993515,56.842071533203125,0.599517822265625,-1,0,2,0.0010595283176816513,0.0056176272533467,-0.005209617024884739,-0.0006800632295486604,
208,2020-10-28,0.0,Wednesday,10,28,4,-10.871337890625,-0.034178849663605515,-0.018094635627942793,-0.016380615300893946,47.698089599609375,-9.14398193359375,-1,0,3,0.018518499799627903,0.03548030431628557,-0.017976516443791477,-0.0016224783363594695,
209,2020-10-29,0.0,Thursday,10,29,4,3.122222900390625,0.010163461368435822,0.0007652883827766823,0.009390986173038155,48.480682373046875,0.7825927734375,1,1,0,0.019852528713324272,0.010364212365269439,-0.005567303856812857,-0.014819123842747233,
210,2020-10-30,0.0,Friday,10,30,4,-3.23504638671875,-0.01042477265693631,-0.005151754996928819,-0.005300323628747235,46.049896240234375,-2.4307861328125,-1,0,1,0.004295125098551325,0.009646578716405696,-0.017302280665597074,-0.012065910266135783,
211,2020-11-02,0.0,Monday,11,2,4,3.44195556640625,0.011208371705405451,0.01120837170540544,0.0,52.681396484375,6.631500244140625,1,1,0,0.006541408433313428,0.006541408433313428,-0.00896433029445295,-0.00896433029445295,
212,2020-11-03,0.0,Tuesday,11,3,4,5.482666015625,0.017655840635144804,0.01056923840031504,0.007012485602715908,57.57916259765625,4.89776611328125,1,2,0,0.013665370629119768,0.006606556643060868,-0.010189079299975187,-0.01708177917217743,
213,2020-11-04,0.0,Wednesday,11,4,4,7.0626220703125,0.02234918275527842,0.01437363564767598,0.007862533909913764,67.04534912109375,9.4661865234375,1,3,0,0.0207710420527697,0.012807806331264757,-0.003725837787506889,-0.011497968529958732,
214,2020-11-05,0.0,Thursday,11,5,4,6.300872802734375,0.019502807672431288,0.01659193845104327,0.002863360519878948,75.06431579589844,8.018966674804688,1,4,0,0.00844694848677407,0.005567645789752076,-0.0010880909788064349,-0.0039401693732603535,
215,2020-11-06,0.0,Friday,11,6,4,-0.0751953125,-0.0002282962447677228,-0.0008850202374530873,0.0006573057215511831,74.29466247558594,-0.7696533203125,-1,0,1,0.004515237684435156,0.0038553977878591577,-0.006515585480005814,-0.007168179516147927,
216,2020-11-09,0.0,Monday,11,9,4,4.1378173828125,0.012565462493501212,0.039438896540766315,-0.025853789132482312,81.86871337890625,7.5740509033203125,1,1,0,0.0011264765248077905,0.027696320486904173,-0.02722752872179764,-0.001410198565667009,
217,2020-11-10,0.0,Tuesday,11,10,4,-0.48895263671875,-0.0014663945602637618,-0.003017664906644817,0.001555965729559085,82.01939392089844,0.1506805419921875,-1,0,1,0.004780906073990135,0.0032199302433208715,-0.008430169314763746,-0.009970621099589452,
218,2020-11-11,0.0,Wednesday,11,11,4,2.47332763671875,0.007428532251228637,0.006665851426361797,0.0007576305720375181,79.0458984375,-2.9734954833984375,1,1,0,0.003254780252454968,0.00249525919576558,-0.003759810215596887,-0.004514020827452713,
219,2020-11-12,0.0,Thursday,11,12,4,-3.253875732421875,-0.009700811799174258,-0.0030560274007431633,-0.006665153289514026,73.5711669921875,-5.4747314453125,-1,0,1,0.0032060709024348292,0.009937458878683523,-0.0121490999768701,-0.0055207432876402535,
220,2020-11-13,0.0,Friday,11,13,4,4.598663330078125,0.01384434167462989,0.005832063639227498,0.007965820861201102,76.48831176757812,2.917144775390625,1,1,0,0.010217595054652424,0.0022339787191667042,-0.001576259115351713,-0.009466670177764668,
221,2020-11-16,0.0,Monday,11,16,4,4.203704833984375,0.012482501462591333,0.00804241144691539,0.004404665880379777,78.08740234375,1.599090576171875,1,2,0,0.004986391872642765,0.0005791749202529776,-0.0038506693061465783,-0.008219132653361778,
222,2020-11-17,0.0,Tuesday,11,17,4,-1.833831787109375,-0.0053782549021275106,-0.007170995383459374,0.0018056890693118693,75.04714965820312,-3.040252685546875,-1,0,1,0.005417151986050241,0.00360495349162317,-0.004528168673180986,-0.006322441379203063,
223,2020-11-18,0.0,Wednesday,11,18,4,-4.081390380859375,-0.012034611419702412,0.0008044044915167225,-0.012828696450174325,71.02981567382812,-4.017333984375,-1,0,2,0.0016347464240504405,0.014651401253475305,-0.012939551080181457,-0.00011229523144413074,
224,2020-11-19,0.0,Thursday,11,19,4,1.410675048828125,0.004210262657543318,-0.0019085003392899803,0.006130462987524969,72.90667724609375,1.876861572265625,1,1,0,0.007255305196801931,0.001117988422631538,-0.0040776495560833495,-0.010145913397053051,
225,2020-11-20,0.0,Friday,11,20,4,-2.304168701171875,-0.006848127270336124,-0.0007829118901401342,-0.006069967630026268,69.514892578125,-3.39178466796875,-1,0,1,0.0006153880299387269,0.00672618337532685,-0.006293706293706334,-0.00022510504401056596,
226,2020-11-23,0.0,Monday,11,23,4,2.00311279296875,0.005994421657215865,0.005487870904394409,0.0005037860400700998,71.8104248046875,2.2955322265625,1,1,0,0.004310368758910651,0.003804665981232076,-0.006745420035668197,-0.007245555865840538,
227,2020-11-24,0.0,Tuesday,11,24,4,5.416900634765625,0.016113770750902034,0.007693220223212757,0.008356263948887187,77.12686157226562,5.316436767578125,1,2,0,0.009994187248869324,0.001624349804272316,-0.002554018300380624,-0.010819868571591324,
228,2020-11-25,0.0,Wednesday,11,25,4,-0.526641845703125,-0.0015417691043301263,-0.0002477841525756459,-0.0012943056601856953,73.8310546875,-3.295806884765625,-1,0,1,8.261167871975984e-05,0.001378701800449485,-0.004543810410315164,-0.003253716053233807,
229,2020-11-27,0.0,Friday,11,27,4,0.949859619140625,0.0027850532166626696,0.0032537647279591428,-0.00046719138046154594,74.17764282226562,0.346588134765625,1,1,0,0.0009344666372931925,0.0014023131663787782,-0.0034630875613104873,-0.0029972964919346605,
230,2020-11-30,0.0,Monday,11,30,4,-1.514129638671875,-0.004427201425127869,-0.0023099277070083553,-0.002122175790777777,70.10470581054688,-4.07293701171875,-1,0,1,0.0007992959668565657,0.002927684819481274,-0.010087295096824407,-0.007982058637648014,
231,2020-12-01,0.0,Tuesday,12,1,4,3.724151611328125,0.010937562599492523,0.009694725033227535,0.0012309042876540192,74.22183227539062,4.11712646484375,1,1,0,0.005771768223018216,0.0045352814379964485,-0.0017507307372453987,-0.00297796942956007,
232,2020-12-02,0.0,Wednesday,12,2,4,0.72412109375,0.00210368186882981,-0.0032785407396438366,0.005399926487453868,75.276611328125,1.054779052734375,1,2,0,0.005865862858112333,0.0004634338618725562,-0.0016994548126207834,-0.007061251063422713,
233,2020-12-03,0.0,Thursday,12,3,4,-0.094024658203125,-0.000272582500221219,-0.00029987268285888637,2.7298368672757696e-05,77.82742309570312,2.550811767578125,-1,0,1,0.004118058786371091,0.0040906487496606535,-0.0032180448875065984,-0.003245254666021046,
234,2020-12-04,0.0,Friday,12,4,4,2.9716796875,0.008617406903536295,0.0017178509588775463,0.0068877238616185,81.0654296875,3.238006591796875,1,1,0,0.0068877238616185,0.0,-0.00027225879756486294,-0.007111004027066075,
235,2020-12-07,0.0,Monday,12,7,4,-0.714691162109375,-0.002054785806632209,-0.002244071549556085,0.00018971146903418152,79.40481567382812,-1.660614013671875,-1,0,1,0.0016259447221797759,0.0014359608349061288,-0.003522811315569649,-0.003711818610042531,
236,2020-12-08,0.0,Tuesday,12,8,4,1.015625,0.0029260034134361845,-0.0037119760608025874,0.006662711299081008,79.04293823242188,-0.36187744140625,1,1,0,0.008321542337745139,0.0016478518773417525,-0.00013593982596214662,-0.006753653481680683,
237,2020-12-09,0.0,Wednesday,12,9,4,-3.122161865234375,-0.008968668439355065,0.0019182199073426052,-0.010866044883088871,73.47787475585938,-5.5650634765625,-1,0,1,0.0004583231986581731,0.011448770940644289,-0.013292689308874932,-0.0024533021166978767,
238,2020-12-10,0.0,Thursday,12,10,4,-0.11285400390625,-0.00032711626665693494,-0.004034396677579214,0.003722297636138511,72.65805053710938,-0.81982421875,-1,0,2,0.006814982805515737,0.003081215966468807,-0.002572741204719752,-0.006271693730112082,
239,2020-12-11,0.0,Friday,12,11,4,-0.40435791015625,-0.0011724469481029232,-0.004989953157530949,0.0038366509177896204,70.0771484375,-2.580902099609375,-1,0,3,0.005042467439483229,0.001201207906277532,-0.004494338608634267,-0.00829914859036778,
240,2020-12-14,0.0,Monday,12,14,4,-1.542388916015625,-0.004477448907462933,0.006387989173750348,-0.010796470345531332,68.84698486328125,-1.23016357421875,-1,0,4,0.0031466284137316902,0.01409527801031339,-0.011311884933900016,-0.0005210399810731769,
241,2020-12-15,0.0,Tuesday,12,15,4,4.636322021484375,0.013519456527155915,0.007513855438921803,0.005960812405520429,74.9893798828125,6.14239501953125,1,1,0,0.005960812405520429,0.0,-0.004028253928515135,-0.009929876204768895,
242,2020-12-16,0.0,Wednesday,12,16,4,0.545440673828125,0.0015692822805439821,0.000622270504398497,0.0009464228451242046,75.195068359375,0.2056884765625,1,2,0,0.0036233743749721934,0.0026744203972865308,-0.0025688502196107564,-0.003511949275709512,
243,2020-12-17,0.0,Thursday,12,17,4,1.94671630859375,0.0055921037636375015,0.004781698208756399,0.0008065488815389632,75.83773803710938,0.642669677734375,1,3,0,0.0013980454112455813,0.0005910198433130269,-0.002392898431455346,-0.003196868881973127,
244,2020-12-18,1.58,Friday,12,18,4,-1.397735595703125,-0.003992783158424773,0.0008364639955942214,-0.004825211038713965,73.79708862304688,-2.0406494140625,-1,0,1,0.00048519469280260103,0.005336153799735325,-0.010647794145169238,-0.005850814521268767,
245,2020-12-21,0.0,Monday,12,21,4,-1.24664306640625,-0.00357544696369283,-0.011403564346782117,0.007918415544272991,71.31988525390625,-2.477203369140625,-1,0,2,0.036961915196469415,0.02881532791174673,-0.008055463275263575,-0.015848384723589674,
246,2020-12-22,0.0,Tuesday,12,22,4,-0.585601806640625,-0.0016855677053344564,0.000951308026399944,-0.0026343696347563062,70.64242553710938,-0.677459716796875,-1,0,3,0.0003258877270367018,0.0029680763720612035,-0.005920514723586016,-0.003294824875433391,
247,2020-12-23,0.0,Wednesday,12,23,4,0.3116455078125,0.0008985397936456252,0.002831856975389507,-0.0019278577642865857,71.84481811523438,1.202392578125,1,1,0,0.0036385259648423957,0.00557713565340087,-0.0028782381940568027,-0.0009522161671012422,
248,2020-12-24,0.0,Thursday,12,24,4,1.3505859375,0.0038905285988488636,0.0013875671725986775,0.0024994932115217226,75.06890869140625,3.224090576171875,1,2,0,0.002580993918952872,8.129750486961399e-05,-0.0017115148560533165,-0.004200508924034479,
249,2020-12-28,0.0,Monday,12,28,4,2.993865966796875,0.008590775803020367,0.007425401348993268,0.0011567848621511423,77.0618896484375,1.99298095703125,1,3,0,0.002286560837804188,0.0011284705779710657,-0.0018022890400730682,-0.0029556548454412602,
250,2020-12-29,0.0,Tuesday,12,29,4,-0.67059326171875,-0.0019078499944042981,0.004406484518974465,-0.006286632564307617,77.9156494140625,0.853759765625,-1,0,1,0.000508286141749074,0.006837906109274937,-0.00797199380913024,-0.0016960235215228603,
251,2020-12-30,0.0,Wednesday,12,30,4,0.500579833984375,0.0014268809832682638,0.002369125478470664,-0.0009400174758501495,77.74581909179688,-0.169830322265625,1,1,0,0.0020411714376644303,0.002983993919947161,-0.0020679728775984227,-0.0011290166971741435,
252,2020-12-31,0.0,Thursday,12,31,4,1.785064697265625,0.005080999080446347,-0.0005643315203653121,0.0056485182376964736,77.57485961914062,-0.17095947265625,1,2,0,0.0077465299162642375,0.0020862275840114897,-0.0014793366904475207,-0.007087819251834511,
253,2021-01-04,0.0,Monday,1,4,1,-4.807220458984375,-0.013614074776941099,0.0038246444038457267,-0.01737227640106743,71.47274780273438,-6.10211181640625,-1,0,1,0.00037306399868999423,0.01805906751212357,-0.02795020197333609,-0.01076493703386098,
254,2021-01-05,0.0,Tuesday,1,5,1,2.3988037109375,0.00688718799384147,-0.0018711295917538753,0.008774736254260507,75.19403076171875,3.721282958984375,1,1,0,0.011953256787632491,0.0031508724585771553,-0.00013588239532057904,-0.008833110435207386,
255,2021-01-06,0.0,Wednesday,1,6,1,2.0966796875,0.00597858624674541,-0.004362610951539212,0.010386509498370541,75.44479370117188,0.250762939453125,1,2,0,0.01966411430385531,0.009182233450534536,-0.001595835523861695,-0.011859169644081199,
256,2021-01-07,0.0,Thursday,1,7,1,5.241668701171875,0.014857551444657835,0.0068264973551925056,0.007976601838114078,81.1915283203125,5.746734619140625,1,3,0,0.01010366320473517,0.0021102289108122655,-0.0005051912744556748,-0.008414672619486033,
257,2021-01-08,0.0,Friday,1,8,1,2.040008544921875,0.005697765531838428,0.00393038634207502,0.001760459902208042,83.91110229492188,2.719573974609375,1,4,0,0.002364733453701596,0.0006032116216211443,-0.009169947365817215,-0.010911198540509658,
258,2021-01-11,0.0,Monday,1,11,1,-2.427215576171875,-0.006740831206738851,-0.00894404243223649,0.0022230946786341924,84.50527954101562,0.59417724609375,-1,0,1,0.007225037513965504,0.004990847708349008,-0.0003440647894997454,-0.0025614650887256845,
259,2021-01-12,0.0,Tuesday,1,12,1,0.0755615234375,0.00021127262317222062,0.0005282222136321373,-0.0003167822590337079,86.95932006835938,2.45404052734375,1,1,0,0.0025600323725211396,0.002877726244175358,-0.006677476837764041,-0.006362710172432334,
260,2021-01-13,0.0,Wednesday,1,13,1,0.96331787109375,0.0026929010245837492,-0.0002112520238458021,0.002904766686270825,89.96136474609375,3.002044677734375,1,2,0,0.005730235538742489,0.0028172852959981285,-0.002218163491180672,-0.0051080923609310705,
261,2021-01-14,0.0,Thursday,1,14,1,-1.256134033203125,-0.003502021568559499,0.002106353445166735,-0.005596586624209211,96.78668212890625,6.8253173828125,-1,0,1,0.0014188721461886693,0.007054942366480693,-0.006542447931722199,-0.000951184695054483,
262,2021-01-15,0.0,Friday,1,15,1,-2.6065673828125,-0.00729248204628008,-0.004597377629982313,-0.002707552055549978,90.525146484375,-6.26153564453125,-1,0,2,0.0022828237119765955,0.005003924152651902,-0.008016534837242682,-0.005323396153891679,
263,2021-01-19,0.0,Tuesday,1,19,1,2.7860107421875,0.007851775757715451,0.007026656003469052,0.0008193623766832638,93.155029296875,2.6298828125,1,1,0,0.0023524201962581777,0.0015318027180592348,-0.004202559478989492,-0.005017810450576226,
264,2021-01-20,0.0,Wednesday,1,20,1,4.948822021484375,0.013838539927920834,0.006496591099473801,0.00729455906097684,92.91519165039062,-0.239837646484375,1,2,0,0.009656066056533885,0.002344405590514155,-0.0011019992293533113,-0.008335752650304808,
265,2021-01-21,0.0,Thursday,1,21,1,0.330596923828125,0.0009118395970364457,0.0015630679081412378,-0.000650211985616607,95.08242797851562,2.167236328125,1,3,0,0.0011964472010723532,0.001847860687855954,-0.0032250260497527707,-0.0025764893283782885,
266,2021-01-22,0.0,Friday,1,22,1,-1.284454345703125,-0.003539504635860502,-0.005179117490026979,0.0016481488104970919,97.0582275390625,1.975799560546875,-1,0,1,0.004918259994277314,0.003264730422218249,-0.001072606048683666,-0.0027162780287786474,
267,2021-01-25,0.0,Monday,1,25,1,1.426116943359375,0.003943836180956284,0.002063348238966412,0.0018766158300216732,94.37014770507812,-2.688079833984375,1,1,0,0.0028669834687110323,0.0009885125803329308,-0.013579434905818026,-0.0154270999957763,
268,2021-01-26,0.0,Tuesday,1,26,1,-0.566680908203125,-0.0015609640131764024,0.0026534926612963006,-0.004203303240171658,101.74713134765625,7.376983642578125,-1,0,1,0.001141647692653072,0.005367512214306786,-0.0048519631027193755,-0.0006513978853900185,
269,2021-01-27,0.0,Wednesday,1,27,1,-8.858795166015625,-0.024440349793744987,-0.009301867566982489,-0.015280620535323352,92.1995849609375,-9.54754638671875,-1,0,2,0.000263021680065657,0.01578484443338467,-0.021592739542159296,-0.006410068836329193,
270,2021-01-28,0.0,Thursday,1,28,1,3.041046142578125,0.0086000690428929,0.005208013935137099,0.0033744807649083034,91.38351440429688,-0.816070556640625,1,1,0,0.014799679936791791,0.011386774719617793,-0.0012487265421853844,-0.004607658850929965,
271,2021-01-29,0.0,Friday,1,29,1,-7.139923095703125,-0.02001951115328271,-0.00529611012747717,-0.014801792951360039,81.0477294921875,-10.335784912109375,-1,0,1,0.002768704659912198,0.0178344798899992,-0.01959379116009856,-0.004863994041456814,
272,2021-02-01,0.0,Monday,2,1,1,5.81768798828125,0.016645349982467028,0.009862824181445878,0.006716284270112391,88.9224853515625,7.874755859375,1,1,0,0.009686383135404281,0.002950283919808913,-0.008937162386227604,-0.015549015051136308,0.0977554474957287
273,2021-02-02,0.0,Tuesday,2,2,1,5.02447509765625,0.01414046609721864,0.009090378933258121,0.005004593512524748,91.77963256835938,2.857147216796875,1,2,0,0.009403417309660692,0.004376919096222144,-0.00877120143764199,-0.013707196005960402,-0.0127915848279371
274,2021-02-03,0.0,Wednesday,2,3,1,0.283355712890625,0.0007863336981719371,0.00233264838313963,-0.001542716070819545,92.14572143554688,0.3660888671875,1,3,0,0.003294659966482003,0.004844850265667107,-0.0051249645501672625,-0.003587783410473675,0.3358627149524788
275,2021-02-04,0.0,Thursday,2,4,1,4.09881591796875,0.011365589402406506,0.0029067428649185685,0.00843433010862442,103.14126586914062,10.99554443359375,1,4,0,0.008564860174647266,0.0001294383403317758,-0.0025851009412589526,-0.010927266873884,0.1338754754979163
276,2021-02-05,0.0,Friday,2,5,1,1.435516357421875,0.003935804525585285,0.0052046636952961306,-0.0012622893780121099,101.68408203125,-1.457183837890625,1,5,0,0.000695489451782636,0.0019602532366335625,-0.005306536563154764,-0.0040493586475512195,0.1351165899541229
277,2021-02-08,0.0,Monday,2,8,1,2.644439697265625,0.007221927095149017,0.00402360679557496,0.003185503087702983,105.36618041992188,3.682098388671875,1,6,0,0.003313917284480448,0.00012800643189342237,-0.0023633543199343215,-0.005531237633078314,-0.1825143406167626
278,2021-02-09,0.0,Tuesday,2,9,1,-0.245574951171875,-0.0006658529475308539,-0.0023047728522005567,0.0016427059687907362,103.26556396484375,-2.100616455078125,-1,0,1,0.0032854119375814723,0.001640011911434934,-0.0011292624428789584,-0.002767422350456435,0.1077186941790084
279,2021-02-10,0.0,Wednesday,2,10,1,-0.160552978515625,-0.00043561407093895,0.004791826348174025,-0.00520251089035191,99.71633911132812,-3.549224853515625,-1,0,2,0.00040804769994340383,0.005639900232676311,-0.011782095212478999,-0.006613993696361127,0.2674881815245108
280,2021-02-11,0.0,Thursday,2,11,1,0.59503173828125,0.0016151501046683947,0.002973842788476306,-0.0013546641256670627,100.4306640625,0.714324951171875,1,1,0,0.0011502203718022652,0.0025082823776233372,-0.008025723875972746,-0.006680109054397218,0.2804492878106733
281,2021-02-12,0.0,Friday,2,12,1,1.822723388671875,0.004939609761979602,-0.002201257174053034,0.0071566204982463424,103.82388305664062,3.393218994140625,1,2,0,0.007823490432776643,0.0006621313120102367,-0.0002052509647068858,-0.007309559718041934,-0.0015489584766328
282,2021-02-16,0.0,Tuesday,2,16,1,-0.321075439453125,-0.0008658426910072015,0.0033619585113389746,-0.004213635135837521,100.47219848632812,-3.3516845703125,-1,0,1,0.0005331048259000652,0.004766825625680364,-0.006168120439860224,-0.0019627556401511062,-0.2081792186014354
283,2021-02-17,0.0,Wednesday,2,17,1,0.084930419921875,0.00022922995784324662,-0.004792439122511219,0.0050458510141611155,97.08575439453125,-3.386444091796875,1,1,0,0.005737385782836146,0.0006880629057641739,-0.002791933860917554,-0.007798435133252677,-0.1490324415887395
284,2021-02-18,0.0,Thursday,2,18,1,-1.577117919921875,-0.004255716877356708,-0.007135518009742645,0.0029004976858605924,95.29745483398438,-1.788299560546875,-1,0,1,0.004953907168877452,0.002047470798703354,-0.004748597553596182,-0.007626973221278336,-0.1495535187423229
285,2021-02-19,0.0,Friday,2,19,1,-0.65167236328125,-0.0017659973315692357,0.003455154635327318,-0.0052031741954567355,94.50799560546875,-0.789459228515625,-1,0,2,0.000790668892806671,0.006025193218138667,-0.006427473369994644,-0.0012307027352522508,-0.0155741574708372
286,2021-02-22,0.0,Monday,2,22,1,-2.833251953125,-0.007691544859709243,-0.007614630815748674,-7.750420990567823e-05,91.739013671875,-2.76898193359375,-1,0,3,0.0066139553938435675,0.006691978260237011,-0.0008267641353723418,-0.000749318000766281,0.0556860323995351
287,2021-02-23,0.0,Tuesday,2,23,1,0.443817138671875,0.0012141875008400138,-0.006123734114505704,0.0073831339646772765,90.2359619140625,-1.5030517578125,1,1,0,0.011152728394112592,0.0037419669858871117,-0.011594632695412428,-0.018838678175403262,0.1368060503154993
288,2021-02-24,0.0,Wednesday,2,24,1,4.032745361328125,0.011019337730672651,-0.0030193784032776986,0.014081232703867979,93.31365966796875,3.07769775390625,1,2,0,0.015271981516140736,0.0011742144257002355,-0.002743762056884698,-0.01659136784919272,-0.0643780955579131
289,2021-02-25,0.0,Thursday,2,25,1,-8.91552734375,-0.024095850916902473,-0.0034714623531495524,-0.02069623476358664,84.58175659179688,-8.731903076171875,-1,0,1,0.003765275497334231,0.02497847055148984,-0.02466638864906501,-0.004054057613594428,0.0730231824730123
290,2021-02-26,0.0,Friday,2,26,1,-1.86053466796875,-0.005152592933410527,0.005283472773011107,-0.010381216829949901,83.57528686523438,-1.0064697265625,-1,0,2,0.003200157276486951,0.01372384430995901,-0.015922973903997467,-0.0055998907541908545,-0.0564816069478789
291,2021-03-01,0.0,Monday,3,1,1,8.707672119140625,0.02424005841407806,0.013750023064252055,0.010347753500530622,91.5849609375,8.009674072265625,1,1,0,0.013823017040029898,0.0034396706752290035,-0.0130189814604861,-0.02312741813901054,0.1159285812505653
292,2021-03-02,0.0,Tuesday,3,2,1,-2.87103271484375,-0.0078031144776397054,0.0006162069416004378,-0.008414136569878225,88.54873657226562,-3.036224365234375,-1,0,1,0.0006413216235770945,0.009132298601081728,-0.009799413196977379,-0.0013970314404313572,-0.1213024870492518
293,2021-03-03,0.0,Wednesday,3,3,1,-4.83551025390625,-0.013245680838026463,-0.0019402657974010007,-0.01132739319421396,83.73153686523438,-4.81719970703125,-1,0,2,0.002695710112520153,0.014183768428701695,-0.011612563537415835,-0.0002884375891865826,-0.2565257543465122
294,2021-03-04,0.0,Thursday,3,4,1,-4.45770263671875,-0.012374681674085064,-0.0005242557547890427,-0.011856641832008954,80.58023071289062,-3.15130615234375,-1,0,3,0.007292373879636534,0.019378783000826513,-0.024500278862554643,-0.012795346875565583,0.1229819618165493
295,2021-03-05,0.0,Friday,3,5,1,6.544921875,0.018396499532075783,0.009981280343835951,0.008332054615284499,87.18975830078125,6.609527587890625,1,1,0,0.011302156355787456,0.0029455591805381607,-0.02055400563074441,-0.028647368804565074,-0.1455482334519426
296,2021-03-08,0.0,Monday,3,8,1,-1.803924560546875,-0.004978886207210764,0.002684753356989493,-0.007643119673000348,87.54470825195312,0.354949951171875,-1,0,1,0.007851060637759151,0.015613516284236257,-0.008422997461470124,-0.0007858843969649227,0.0059116796590387
